"","Session","Period","subject.id","Player","District","Map","Effort","District.compare","Advantage","Adv.District.Names","Disadv.District.Names","Renamed.Map","Compare"
"4045",3,20,21,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4046",3,20,22,"B","EDG","3",40,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4047",3,20,23,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4048",3,20,24,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4049",3,21,17,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4050",3,21,18,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4051",3,21,19,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4052",3,21,20,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4053",3,21,21,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4054",3,21,22,"B","EDG","3",20,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4055",3,21,23,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4056",3,21,24,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4057",3,22,17,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4058",3,22,18,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4059",3,22,19,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4060",3,22,20,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4061",3,22,21,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4062",3,22,22,"B","EDG","3",30,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4063",3,22,23,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4064",3,22,24,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4065",3,23,17,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4066",3,23,18,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4067",3,23,19,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4068",3,23,20,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4069",3,23,21,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4070",3,23,22,"B","EDG","3",22,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4071",3,23,23,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4072",3,23,24,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4073",3,24,17,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4074",3,24,18,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4075",3,24,19,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4076",3,24,20,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4077",3,24,21,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4078",3,24,22,"B","EDG","3",15,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4079",3,24,23,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4080",3,24,24,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4081",4,15,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4082",4,15,26,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4083",4,15,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4084",4,15,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4085",4,15,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4086",4,15,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4087",4,15,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4088",4,15,32,"B","EDG","3",1,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4089",4,16,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4090",4,16,26,"A","EDG","3",1,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4091",4,16,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4092",4,16,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4093",4,16,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4094",4,16,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4095",4,16,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4096",4,16,32,"B","EDG","3",1,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4097",4,17,25,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4098",4,17,26,"A","EDG","3",1,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4099",4,17,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4100",4,17,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4101",4,17,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4102",4,17,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4103",4,17,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4104",4,17,32,"B","EDG","3",1,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4105",4,18,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4106",4,18,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4107",4,18,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4108",4,18,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4109",4,18,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4110",4,18,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4111",4,18,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4112",4,18,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4113",4,19,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4114",4,19,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4115",4,19,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4116",4,19,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4117",4,19,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4118",4,19,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4119",4,19,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4120",4,19,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4121",4,20,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4122",4,20,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4123",4,20,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4124",4,20,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4125",4,20,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4126",4,20,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4127",4,20,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4128",4,20,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4129",4,21,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4130",4,21,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4131",4,21,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4132",4,21,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4133",4,21,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4134",4,21,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4135",4,21,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4136",4,21,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4137",4,22,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4138",4,22,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4139",4,22,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4140",4,22,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4141",4,22,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4142",4,22,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4143",4,22,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4144",4,22,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4145",4,23,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4146",4,23,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4147",4,23,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4148",4,23,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4149",4,23,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4150",4,23,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4151",4,23,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4152",4,23,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4153",4,24,25,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4154",4,24,26,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4155",4,24,27,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4156",4,24,28,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4157",4,24,29,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4158",4,24,30,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4159",4,24,31,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4160",4,24,32,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4161",5,15,33,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4162",5,15,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4163",5,15,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4164",5,15,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4165",5,15,37,"B","EDG","3",20,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4166",5,15,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4167",5,15,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4168",5,15,40,"B","EDG","3",30,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4169",5,16,33,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4170",5,16,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4171",5,16,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4172",5,16,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4173",5,16,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4174",5,16,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4175",5,16,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4176",5,16,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4177",5,17,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4178",5,17,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4179",5,17,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4180",5,17,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4181",5,17,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4182",5,17,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4183",5,17,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4184",5,17,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4185",5,18,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4186",5,18,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4187",5,18,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4188",5,18,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4189",5,18,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4190",5,18,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4191",5,18,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4192",5,18,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4193",5,19,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4194",5,19,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4195",5,19,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4196",5,19,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4197",5,19,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4198",5,19,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4199",5,19,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4200",5,19,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4201",5,20,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4202",5,20,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4203",5,20,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4204",5,20,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4205",5,20,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4206",5,20,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4207",5,20,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4208",5,20,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4209",5,21,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4210",5,21,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4211",5,21,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4212",5,21,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4213",5,21,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4214",5,21,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4215",5,21,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4216",5,21,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4217",5,22,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4218",5,22,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4219",5,22,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4220",5,22,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4221",5,22,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4222",5,22,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4223",5,22,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4224",5,22,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4225",5,23,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4226",5,23,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4227",5,23,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4228",5,23,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4229",5,23,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4230",5,23,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4231",5,23,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4232",5,23,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4233",5,24,33,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4234",5,24,34,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4235",5,24,35,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4236",5,24,36,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4237",5,24,37,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4238",5,24,38,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4239",5,24,39,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4240",5,24,40,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4241",6,15,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4242",6,15,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4243",6,15,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4244",6,15,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4245",6,15,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4246",6,15,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4247",6,15,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4248",6,15,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4249",6,16,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4250",6,16,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4251",6,16,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4252",6,16,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4253",6,16,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4254",6,16,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4255",6,16,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4256",6,16,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4257",6,17,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4258",6,17,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4259",6,17,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4260",6,17,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4261",6,17,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
